5sd	10sd	15sd	20sd	25sd	30sd	35sd	40sd
ENSG00000114670	0.160846400219752	0.140376066460449	0.125339308221471	0.108700093889441	0.0936788125899196	0.0835453564271306	0.0712609518086921	0.0307153393643441
ENSG00000114686	0.156894451054188	0.169165928613212	0.147113592851326	0.136727366256681	0.109291145610689	0.094708554428783	0.0706465819897837	0.00209934537377679
ENSG00000114698	0.146576445755294	0.0935623061812552	0.0734224709145795	0.0510060628562969	0.0428236329277528	0.0399168405420506	0.0272763624186816	0.00882436177327037
ENSG00000114735	0.171513403821578	0.122403357223744	0.0793823306665171	0.0645018402014622	0.0586722838167153	0.0529918197896452	0.0434060498963138	0.0174471476419483
ENSG00000114737	0.168975233938471	0.110925302656009	0.0832246919169143	0.0665520199804132	0.0408583837689349	0.0364221201993731	0.0311286835796466	0.0129202542869994
ENSG00000114738	0.208206171513967	0.135846872721082	0.104008328544831	0.0961101051282784	0.0646890371012021	0.0422045405741803	0.0251417548175207	0.0103183097636268
ENSG00000114739	0.13253482388156	0.0981610718896804	0.0664656751392002	0.0421984572308901	0.0258142341554671	0.0186684845094106	0.0130574814127503	0.00459299502266956
ENSG00000114742	0.141322211491611	0.14171626108212	0.140022976223853	0.126503299837399	0.109781394051	0.106561732156195	0.0869354780105303	0.0364665452770855
ENSG00000114744	0.0861665084717386	0.0541871366255786	0.0372660640156918	0.0321598854493943	0.0275234634450546	0.0204811014237044	0.0139309402468903	0.00473751026541709
ENSG00000114745	0.100269138236879	0.0766904338035545	0.0720681091406628	0.0578322372690113	0.0535065362662006	0.0493591177707544	0.0431196923118049	0.0170893242418288
ENSG00000114757	0.192097278356189	0.122938456531599	0.065154016395386	0.0302137435063238	0.033823994710151	0.0138817829332769	0.0128998286840657	0.00285884176538267
ENSG00000114767	0.0956819062333895	0.107778270138459	0.100231601448317	0.093735219490789	0.0837386349827991	0.0754140083221871	0.0650013170257542	0.00308303910003009
ENSG00000114770	0.127651694453107	0.0870646259629254	0.08925667696132	0.0689236537446747	0.050175802537891	0.0340945592426252	0.023242637269085	0.0111347923702559
ENSG00000114771	0.132384133714082	0.0626557349466254	0.0321946562844841	0.0279906936362726	0.0141565165162355	0.0120533795441337	0.00543064126510105	0.00148980933294993
ENSG00000114779	0.14351699454102	0.0817890633970016	0.0696005938291601	0.056990859657709	0.0290675242096295	0.0219489907453391	0.0195849383187874	0.00546988398161652
ENSG00000114784	0.177019047732737	0.166282299805932	0.132811688478314	0.130427984334239	0.103629290153968	0.0611060479807549	0.0261830518237932	0.00451634342369693
ENSG00000114790	0.177068385560778	0.113571906743123	0.0725888114900176	0.0446413611509532	0.0345480004531275	0.0195457452191002	0.0154432867808582	0.00506312459106011
ENSG00000114796	0.104007901158727	0.0686506256391319	0.059229169221217	0.0464613295450684	0.0404559401247378	0.0278060628229321	0.0184989266927022	0.0080737164132202
ENSG00000114805	0.144342344518457	0.105046472630882	0.0964080986715345	0.072943223934378	0.0611516684813656	0.0467343930160797	0.0517096411450361	0.015270651337014
ENSG00000114841	0.161650476966528	0.153283093966241	0.160874963602292	0.133999837301499	0.117894031491986	0.0981835052575277	0.0891081434440347	0.0392072922621632
ENSG00000114850	0.155933729743816	0.122817866432833	0.0994563127412688	0.0702377475265639	0.054474752847818	0.0455762073515826	0.033756308458501	0.00968336001556793
ENSG00000114853	0.13792122441441	0.0773721279595173	0.058447711638609	0.0575799720430917	0.0522329567982244	0.0405989436011525	0.0315789116975617	0.014523556085462
ENSG00000114854	0.170837939875848	0.11659741087985	0.049302024748192	0.0292777347906177	0.0210716028163957	0.0159108363488836	0.0101149745664618	0.00448123698700643
ENSG00000114857	0.119258248630591	0.0690136144014169	0.0556863467156308	0.045072816779132	0.0393166595002914	0.0313688652645866	0.0245779640777734	0.00779557382856269
ENSG00000114859	0.176948666169613	0.135073743759856	0.0932712097157361	0.0625456243855919	0.0471392212098892	0.0238756119931844	0.0102763329128686	0.00505789160027478
ENSG00000114861	0.127109809603537	0.0961158842775501	0.0674656573098484	0.0508610063143572	0.0386567262832421	0.0255268925096824	0.0244419504288709	0.00528695292603264
ENSG00000114867	0.118517012840962	0.126263227514108	0.10186655568982	0.101289355223105	0.10027759726669	0.0720128799506937	0.0605334124610251	0.0327144573987939
ENSG00000114902	0.152367277217979	0.129266521871637	0.109787530741758	0.070709671165886	0.0546172703910078	0.0350932303145366	0.0245801068397963	0.00346178726998389
ENSG00000114923	0.163066113803614	0.102261566377314	0.0575316850140807	0.0611216010003675	0.035097764051183	0.0195994769286124	0.0132932637253786	0.00550883267992782
ENSG00000114933	0.105625064345896	0.0709063280328048	0.0451376385560632	0.0362320071149689	0.0256393499095597	0.0201054515074232	0.0139601181799747	0.00453476970148262
ENSG00000114942	0.134134275815715	0.114771026007452	0.0855807197172529	0.0750815454186747	0.068138149251159	0.0526778109840024	0.0420026797874181	0.00347039990823758
ENSG00000114948	0.166642243404165	0.107658815305222	0.0817600284329033	0.0607170028960044	0.0507633667308454	0.0339044308718131	0.0239086046849369	0.00493650263473658
ENSG00000114956	0.132700937425442	0.102786272089536	0.100564593808773	0.0694832061340822	0.0545544561286312	0.0315108674134586	0.0198640578066581	0.00346174139558176
ENSG00000114978	0.156645202756468	0.178493208919723	0.176060809996538	0.176636959348654	0.151842787762787	0.137240668332437	0.116752450322	0.00224451711069798
ENSG00000114982	0.0958164738125587	0.0880936819779888	0.0651761967705204	0.0528886302574719	0.0472179907693201	0.0414481530725025	0.0344698689569494	0.01424035520658
ENSG00000114988	0.10394530883362	0.0688715180940168	0.0527341310470175	0.0368954594605555	0.0248112688136876	0.018201537537053	0.0107785462850529	0.00436153220732453
ENSG00000114993	0.191460892022381	0.148557132394844	0.138890258064652	0.0867924258197007	0.0742868320347668	0.0431254464485933	0.0198776743206147	0.00606091932876518
ENSG00000114999	0.121085572935497	0.114435918592194	0.0713271547306424	0.0469310827700426	0.0406962162567463	0.0198756582041159	0.0192078184696184	0.00471847951417552
ENSG00000115008	0.125286737033785	0.051700233423844	0.0471369047479032	0.0264753793179423	0.0229898605414444	0.0183675217819238	0.0121550966244373	0.00427477321553069
ENSG00000115009	0.140344853750269	0.0825491816853223	0.069823508525815	0.0464043294496721	0.0414155446900317	0.032580122231021	0.0221586470129055	0.00679811055055148
ENSG00000115020	0.108183170163968	0.0963041375122874	0.0844296906572536	0.0673111778142221	0.0517031333189083	0.0453992768197322	0.034304347178856	0.00354049781749583
ENSG00000115041	0.143415399803989	0.147176009271291	0.128640371843233	0.109834898217269	0.085861995371947	0.0715178809395181	0.0673909170701877	0.00878490157094113
ENSG00000115042	0.159515580156704	0.13817316782712	0.0816721440497695	0.0519084963696447	0.0364190806752601	0.0192119789557406	0.0103237887464267	0.0039096537818208
ENSG00000115053	0.153768689634835	0.189442121249822	0.164813688275059	0.170340022289607	0.137101764429359	0.110498608944107	0.0844355726256742	0.00197965474355866
ENSG00000115073	0.0878955937233041	0.0796037261823125	0.0606548513409739	0.0507559025892157	0.030867855246562	0.0179473688353939	0.013803084302705	0.0040942842874016
ENSG00000115084	0.193948516237152	0.195650315295523	0.17597631583077	0.148718372720252	0.117984402345556	0.0677420769947968	0.0518085780823777	0.0181523881910157
ENSG00000115085	0.22229185853187	0.190058885136193	0.150289008802173	0.0962825245270221	0.0247381296425191	0.0432932582820504	0.00817275994181962	0.00372016610811879
ENSG00000115091	0.146859145105536	0.141372671255981	0.134458194745422	0.13105153442006	0.111436399308761	0.100294140901721	0.0883474219474727	0.00254051395066375
ENSG00000115107	0.184807827868588	0.147698456673271	0.128874542050966	0.117209127327225	0.0964334543501879	0.0892916308644255	0.0548756377534817	0.014183432056588
ENSG00000115109	0.169029303857255	0.138611751936412	0.0979024497307349	0.0562983594774835	0.0335316973030928	0.0302686972484222	0.0224465104127528	0.00476048498800966
ENSG00000115112	0.096700222685486	0.0623618476091534	0.051836094974682	0.039061259484333	0.0317633839860045	0.0283222567342662	0.0214075727246199	0.00813872040419993
ENSG00000115128	0.120897608686407	0.137034625811001	0.132389732132884	0.123037264604862	0.101717967753573	0.0911216495338193	0.0752910974484489	0.00270196033374497
ENSG00000115129	0.155476834715548	0.0965768601133915	0.0664521924911923	0.0497504532321495	0.0275027507363898	0.0216623648315478	0.0151449383064218	0.00588830385827492
ENSG00000115137	0.179308264602282	0.173825636780028	0.142092269868989	0.130493567160231	0.109592760057663	0.0933631834569425	0.0830950746997205	0.036144849080392
ENSG00000115138	0.224882444352715	0.19405016214867	0.180956518602906	0.147450270685872	0.121688704040666	0.098401447005706	0.0698411137770327	0.0139348454535314
ENSG00000115145	0.111527106546459	0.0983044216890586	0.0936240831829788	0.0903737626138625	0.0865855656919214	0.0739314050796355	0.0683080932501779	0.0295462581725658
ENSG00000115159	0.121490031030573	0.104432986278473	0.0850190157645316	0.0720730129893472	0.050693189921301	0.0461068326087015	0.0321822324431271	0.00726269230490335
ENSG00000115163	0.168224037128274	0.095459320336755	0.0768080294516817	0.0762739401422222	0.0627768429404517	0.0535503582695035	0.0426598336830034	0.0013459731877857
ENSG00000115165	0.202940351654897	0.150901421460769	0.0814943760450888	0.0494116240474018	0.0246866545523462	0.0214333610529559	0.01226392833599	0.00165926823661599
ENSG00000115170	0.133491012068272	0.0914938398194701	0.0671935549299942	0.0579403993012447	0.0426579621276476	0.0357277989272492	0.0249956249171172	0.00825894071476053
ENSG00000115183	0.150934447410534	0.116482587982895	0.0890212084846127	0.071491227038608	0.0541867104528184	0.030099155813161	0.0155093076116077	0.0047732275728777
ENSG00000115194	0.169544727696576	0.0887398292381309	0.0481202989173489	0.036512634825963	0.0343833168257631	0.020042927804219	0.0189372284064299	0.0025063020399659
ENSG00000115204	0.146756077543515	0.137586121569085	0.113897683531893	0.100833336610327	0.0959954329178104	0.0633306408402363	0.0543428918581749	0.0290820317666213
ENSG00000115207	0.117872535089435	0.0969273253048519	0.0856950175113569	0.0808728854644363	0.0739654852160064	0.0664989987038677	0.0585898082968258	0.00344973131286286
ENSG00000115211	0.137016947775506	0.141419823649488	0.135644232724591	0.112803691220301	0.11407143039821	0.0940838537116049	0.0773184781298782	0.0303787613218932
ENSG00000115216	0.102319272090336	0.0964192047208538	0.0915862275922164	0.0829732013735134	0.0760478302132046	0.0680929126346274	0.0622499250817033	0.0270300536803256
ENSG00000115221	0.131474504112452	0.07145638544508	0.0608355945182078	0.0474873847753029	0.0389870720604473	0.0298218333379157	0.0175165891299235	0.00918326411603387
ENSG00000115226	0.19222785034434	0.100661544993887	0.0797894229536903	0.0600683547850807	0.0423326203424228	0.0341564608589069	0.0235375934271191	0.0115119278316433
ENSG00000115232	0.189126872015994	0.143298592454737	0.0706736371123479	0.0661017047935512	0.0469105771355947	0.0425243490709976	0.0338558636458143	0.00174189481350031
ENSG00000115233	0.177365312797406	0.148902810990381	0.12688941608328	0.104352668630102	0.0848874088911256	0.0676540742572746	0.0571853510193195	0.00284844084591996
ENSG00000115234	0.0871558033755205	0.0794931354107324	0.0687136593706047	0.0746907155167826	0.056763286931451	0.0504646872199124	0.0332203176488669	0.0176107583886827
ENSG00000115239	0.128072809081677	0.107609879733578	0.0975251527967346	0.0753679694286576	0.0548036342094326	0.0400343996152862	0.0225354254754279	0.00366366800468725
ENSG00000115241	0.243357184964699	0.290267488672096	0.289941287654425	0.241737145056723	0.223259216486999	0.194456182627768	0.159770023866503	0.0540992918828592
ENSG00000115252	0.117713568268511	0.0858804464378195	0.0571988185595396	0.0475844044744952	0.0436469875231533	0.0260246384203851	0.0205676728062387	0.00716597545265631
ENSG00000115257	0.222726654295783	0.198474308386738	0.189386979006501	0.154147489625291	0.120679285588138	0.0798980738300629	0.0605931226096911	0.0215704360079703
ENSG00000115263	0.325335530043539	0.181996593581127	0.0952656562868608	0.0599801936583482	0.0133421588371903	0.00296714490571731	0.00217442713992047	0.00108329632501876
ENSG00000115266	0.272165541883603	0.248374771747139	0.19924643353341	0.126651586032465	0.114067216672579	0.0387881955076777	0.0342849969320587	0.00755627656024761
ENSG00000115267	0.194799452518892	0.232867985285058	0.241238480899392	0.22769706758871	0.200701775906149	0.186242668876783	0.157558856020601	0.000883389245703246
ENSG00000115268	0.140929577479215	0.0976110709769474	0.0777959535636537	0.064814174212048	0.0467486919273279	0.0263601413120061	0.0190465518798981	0.00526718754750123
ENSG00000115271	0.227189865623549	0.215794450042601	0.198793518664126	0.157062599660352	0.129235796360828	0.102555616913333	0.037693927318844	0.00803399129876587
ENSG00000115274	0.11829470921745	0.0740757769452876	0.0496562109470474	0.0389229880145219	0.0275890084460869	0.0190568848370989	0.0129968361895073	0.00426748550959954
ENSG00000115275	0.119951799303701	0.0613544735894551	0.0461581964702256	0.0362680751806304	0.0253929505338068	0.0189679362429921	0.0145446839891863	0.00624793207291115
ENSG00000115282	0.113678315471648	0.086434167480876	0.0682455470234455	0.0555824227529976	0.0340695703801801	0.0252349462487844	0.0116467362910478	0.00482221038355698
ENSG00000115286	0.177596031664273	0.113355141055618	0.0903870591964656	0.0784661450927951	0.0559862768937623	0.0251484753736188	0.0150881001342918	0.00609183080284633
ENSG00000115289	0.0982807264769243	0.0756975074675231	0.0571389667571193	0.0378853468374766	0.0272983835623549	0.021148449304977	0.0159889367928545	0.00479473326511622
ENSG00000115290	0.141626156687282	0.0877475329478123	0.0512494481437938	0.0462219912044301	0.0308748380810593	0.0258355211267665	0.0225461392664997	0.00623392738920449
ENSG00000115295	0.127144126503981	0.0826109263460357	0.0647869972753908	0.0512057218358771	0.0470469890620764	0.0332202951791611	0.0272464446217711	0.0140316166498157
ENSG00000115297	0.118079332547704	0.0651889810248501	0.052151353892415	0.0326290050485249	0.0252796185197811	0.0217637828390545	0.0178741757389149	0.00808827147832749
ENSG00000115306	0.154149005296595	0.0975923276103839	0.0918974216502322	0.0641829949286996	0.0586081153053362	0.0548050820459472	0.038519899985104	0.0122822693819669
ENSG00000115307	0.109446655312678	0.0924161365388701	0.0829463669538587	0.0795418793593986	0.0742472295686726	0.0626103969097349	0.0439076320730199	0.023830995242642
ENSG00000115310	0.129869650200147	0.09214173019535	0.0725525806350563	0.0657662003548279	0.062714724211788	0.0542359071275426	0.0493041043326486	0.0112556453008385
ENSG00000115317	0.115105113356211	0.120080733565254	0.116833351529191	0.101258834182734	0.0799500084370866	0.073089164132006	0.0610654103786844	0.00285112780018379
